review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
RL4H0HP8W3PAB,5,43,44,N,Y
R3V9J1VTGTGGTH,5,183,187,N,Y
R3TZS2J0TZKU18,5,39,41,N,Y
R1GCBJVK3558E6,5,18,25,N,Y
R1P40YKETNKPBC,5,39,40,N,Y
R2IHUVKMVTM9X2,5,22,22,N,N
R1CKT6YMHJSISB,5,20,22,N,Y
R6IKA40VSNT3A,5,70,72,N,Y
R2573NC8FK3XA3,5,27,27,N,Y
R39HVHGO726NUF,5,23,23,N,Y
R19AKD8MYZ0NY9,2,21,21,N,Y
R16WSMETVY911E,5,23,25,N,Y
R3SRZ8VLJ1JTAD,5,37,39,N,Y
RW5SX8I3L710K,5,81,84,N,Y
RHBE02F2VPVO3,5,58,65,N,N
R3TTDCAMYVMFV5,5,25,25,N,Y
R14ZMLZ3JKRWRU,4,28,30,N,Y
RZRBWCK42DGLD,5,27,29,N,Y
RHZESGO4JOZEA,5,20,23,N,Y
R17YUQENNKVHQE,5,34,35,N,Y
R3HVLR848HKCD,1,19,20,N,Y
R12AKIL0ZCA4QL,1,24,28,N,Y
R2C07WTG17JWN2,2,18,20,N,Y
RMC7M7GBJW2W7,1,56,58,N,Y
R1YFNEL0TU462T,1,20,22,N,Y
RM6Y1OJFOPJ35,2,28,30,N,Y
R38J7LDOKAUVJ1,5,27,32,N,Y
R13H75HCHZE91R,5,28,30,N,Y
RB502YLY98YDC,5,22,22,N,Y
R1PADS6VVHTTPH,4,31,31,N,Y
R6DO4O0F0E29X,4,24,26,N,Y
R2XLODVVBKW7IX,4,22,22,N,N
R1H72BVO23ZIS9,5,33,36,N,Y
R3SMNDI0V6TRHS,3,58,63,N,Y
R3V3PNITQCSMEU,4,25,26,N,Y
R2N95WNCWJQZYF,5,27,28,N,Y
R11HTNT10Y7TKB,5,32,32,N,Y
RFO0A993VB6YZ,5,66,73,N,Y
R4CG001YK2NZU,5,20,21,N,Y
R1GHJLZKHX8L7R,5,22,24,N,Y
R1CZQNWT1ZQIM4,1,20,22,N,Y
R2QPNFEG0AA9WY,4,28,30,N,Y
R3DJ2JJYVWTTY7,5,29,30,N,Y
R1XZVDYFCBDR2N,5,21,22,N,Y
R10OWABOJ929J0,5,32,37,N,Y
R23MQNR3Y06STN,5,38,39,N,Y
R1GJUV2EMZ618H,5,49,50,N,Y
R3Q38RFNF2CQRK,4,43,44,N,Y
R1SCC28I1SZ1LI,5,18,20,N,Y
R25P7E1DUJG3J,5,61,63,N,Y
R36ZUJJP4GQRP8,3,19,23,N,Y
R2FN0IBZF8JHW4,5,21,22,N,Y
R2M584YNQ9UPRQ,4,29,31,N,Y
R1OE9F0GJJT1G7,1,39,41,N,Y
R4BOK94REJNR8,5,23,23,N,Y
R315CVJYGWALOH,1,41,64,N,Y
R32WR3OE02HH51,1,39,43,N,Y
R1KSAZUGFBP9J6,5,20,21,N,Y
R1O7OX6W3XO0G3,5,29,32,N,Y
R301G3YRL9J9ZB,3,29,32,N,Y
R31Y0CV5QI9H18,5,24,25,N,Y
R16RD9R4NZL4C4,5,23,24,N,Y
R2BNOMGJX95QXF,1,36,40,N,Y
R3UV1E6E90HFXX,5,39,40,N,Y
R3C80L3W3XH1AY,5,34,34,N,Y
R1ABWEZF6HN7H0,4,42,44,N,Y
R2VVVXOTPMCRUB,5,20,21,N,Y
RT5UZXK8IY57C,1,27,28,N,Y
R22AVXSU99ZIEB,5,56,59,N,Y
R284X3JM54F5PW,5,24,24,N,Y
R2JY98L0290DR4,5,54,58,N,Y
RH04I2UY5JRPK,1,26,29,N,Y
REAO8TOWTDLUM,5,24,26,N,Y
R3WK3ECZDL4BA,5,25,25,N,Y
R2MTHR0S0PBC7B,5,122,124,N,Y
R3EPXTKCEDXF55,5,23,24,N,Y
R1QU0NXOO1BERL,3,26,27,N,Y
R3NO2FBB81RQ1A,2,21,21,N,Y
R2QDVMJY17LE4E,5,31,34,N,Y
R2USOZQHPACA1X,5,29,30,N,Y
RPY5XFR7K37Z1,5,17,20,N,Y
R1Q0OEZMZDPX3V,5,24,25,N,Y
R3C6MQYYF63YZF,5,20,20,N,Y
R2YB7ALPO42LVE,2,30,30,N,Y
R3H87RJ4IMD0SR,1,22,23,N,Y
R1TX34OVKP8C0O,1,22,22,N,Y
R3C5282EHLN44L,5,58,61,N,Y
R3NJPBTWFZ2NCF,1,119,126,N,Y
RZ041J20RUL6H,5,22,22,N,N
RAVK3Y8SUWOD1,5,25,25,N,Y
R3HOFYEJ8U0462,5,58,59,N,Y
R1J40N96ON12ES,5,22,25,N,Y
R3D2YZJNW1KEPA,5,23,25,N,Y
R1V87YVDQI9UK6,5,26,28,N,Y
R2OL99OVAOHAYP,5,34,36,N,Y
R1F264UYH3WFQ1,5,18,20,N,Y
R2RDE8VP5WFLWA,5,32,33,N,Y
R2TMNMPBZVKG5P,5,24,26,N,Y
R3KY9FGXN7V91Z,2,64,67,N,Y
R28SBVG5FQ9VJF,5,25,29,N,Y
RKDBRLJ4395ZO,4,26,26,N,Y
RD3NEU6SI06Y,5,37,48,N,Y
R1ZGY6GEX3JI7Y,3,51,53,N,Y
R1K6EAZE3HAXLE,5,18,20,N,Y
R3EA3551DPIHYH,5,28,28,N,Y
R1Q9ZOKAW98R8Q,3,16,20,N,Y
R3RF7A23TCZEOC,2,26,32,N,Y
RFWNZ9XD2PD2S,4,33,36,N,Y
RZRJ10ECAJ3KX,5,63,63,N,Y
R2JCHMJSS320X,5,24,25,N,Y
R10GR36M6MHCC7,5,42,42,N,Y
R2RME0GOEVJXBV,1,29,29,N,Y
R39F1N7WU5GI0B,5,30,33,N,Y
R2GQ5T4YPCF66T,5,37,38,N,Y
R2C0MYEPPE74JR,5,21,21,N,Y
R1020I6XPNK57D,5,44,47,N,Y
R15Z1W104N676Q,5,110,117,N,Y
R10B95TNRFQGOR,5,66,74,N,Y
R3MBTNC6PUDBSD,2,17,21,N,Y
RX1700071VKTX,1,122,126,N,N
ROD6HLWFWJDBM,5,101,106,N,Y
R2XUHAJK1ZVVNJ,1,30,30,N,Y
R3TN8B7RCYM6IZ,5,16,20,N,Y
R2LVZP3S5B2XMM,4,22,29,N,Y
R3PFPC2ZVA99VQ,2,28,28,N,Y
R33JFU8TYL26JO,1,20,21,N,Y
RKKXXAKB495TC,2,31,31,N,Y
R2718KOVDAXDVC,5,15,20,N,Y
R3JQ68B46F0NHO,3,26,26,N,Y
R1LUY10YST8MSZ,1,22,25,N,Y
R1MZQ2SEQNANLF,5,32,34,N,Y
R3MNUZCYSSB5QR,5,20,20,N,Y
R2J043CWLVFOS2,3,21,21,N,Y
R3LC811ZV0XGZC,5,17,22,N,Y
RRUXOL83T376T,1,17,20,N,Y
R16VQAQ28T9XRC,1,21,22,N,Y
R6E43WGCTHG7V,5,30,33,N,Y
R33H5LYQ395C8B,5,38,38,N,Y
R2P2AJDUJ5GZQQ,3,22,22,N,Y
R2REODMORCVAQ9,4,20,20,N,Y
R27I8JVB8453YO,5,21,21,N,Y
RNLDKQDC4P1Z,5,23,26,N,Y
R2G93M95I7JU33,5,14,20,N,N
R3UKUR38FKE5MW,5,19,23,N,N
R106UCZ6NF5R53,5,30,33,N,Y
R3GBSRQ7LK7SAR,3,19,21,N,Y
R1VL8V9WKYPAZK,5,21,21,N,Y
R3075ZV7ALII7T,5,32,35,N,Y
R34GMDO7FQG4LR,5,28,28,N,Y
R2F793FPSIDCPX,5,30,31,N,Y
R2CLRX1ED86E0X,1,21,23,N,Y
R2VBPYH692OJET,5,42,44,N,Y
R1AWC01XKNF28J,5,32,35,N,Y
RCUYHKRCZATAW,4,28,29,N,Y
R3V6411PW220D9,3,68,70,N,Y
R1X8KJGOW248FL,5,19,20,N,Y
R1FL9J3BV2DHUS,5,77,82,N,Y
RC0HBZQR66RCQ,5,34,38,N,Y
R1C90UEQGPL2K1,1,39,43,N,Y
R1UQ9XF56IPJIU,1,23,25,N,Y
R1I9U27I5HWISL,5,17,25,N,Y
R8RFLOCTNNGDJ,1,52,56,N,Y
RDIHYQ4Y547LO,4,58,59,N,Y
R3QAPUTHVZA483,5,18,20,N,Y
RG2Q44J20I9JP,3,57,61,N,Y
R36QM0YQNO5V94,5,47,49,N,Y
R2J1IPRE9BJ4UT,4,21,21,N,Y
R2V9SDLC2HFND5,5,20,20,N,Y
R2OARIRRMK50KP,5,43,56,N,Y
R2M6M8OJM1GSOM,5,25,32,N,Y
RDHRCJTJ307K7,4,31,31,N,Y
R1KUGGLJRKM7CS,2,20,22,N,Y
R2U9ELQLW1GW47,1,22,24,N,Y
R1G0O2W8RFRTI1,5,72,75,N,Y
R2BRE0CWCMZYX2,1,24,24,N,Y
R1UGQU5IEWELQE,5,22,23,N,Y
R1MFTJ8I16EYFP,5,17,22,N,Y
R37T9V4S9KIOS,5,35,36,N,Y
R3FY8OUPFRIAWB,2,22,26,N,Y
RYQ0FIYU22O0Q,5,22,23,N,Y
R2PY6JNSBGRY17,5,21,21,N,Y
R13LLDIPQ7KORV,5,19,21,N,Y
R23RT2OJX2FDDL,5,25,26,N,Y
R3UHV1YKX6FVBD,4,23,23,N,Y
R3C11MAXMBLT26,5,21,21,N,Y
R3TONOB3TED0LD,5,21,21,N,Y
R38T5S1QGI6WVR,3,26,29,N,Y
R1LWSLO62F1YBT,1,26,28,N,Y
R2BQCX6PGCTSZ8,4,35,36,N,Y
R2SUT0IJXWNY1O,5,19,20,N,Y
R3C19THWQ20AAD,5,29,29,N,Y
R7RI20VKM451L,4,25,26,N,Y
RHJV79DGOSJP6,1,31,31,N,N
R1YQJMBZFBJD4H,1,27,30,N,Y
R1G6UMV1331UNK,5,21,21,N,Y
R21EZ8F74QNLRS,5,19,21,N,Y
R1W3X2DE6AEXP5,5,25,25,N,Y
RPOS8VO56E2XD,5,21,21,N,Y
RZN4WWMAGZ1PI,5,20,20,N,Y
R3EB0PX14V16D1,5,35,35,N,Y
R37OOF9V0VTBCA,1,19,20,N,Y
R7OH691OHQVTO,1,27,28,N,Y
R3DEOHZ0RGKTRF,5,40,40,N,Y
RZ4YO6P1NTILJ,1,26,27,N,Y
R82HKIDMWW3F3,1,32,33,N,Y
RZI3NI1PRV6WK,1,35,36,N,N
R27HNXITC928YE,1,25,31,N,Y
R192W6QFIU2XI0,1,20,22,N,Y
R3GTGXALJM8MKM,1,28,31,N,Y
R258OL20Q25OMZ,1,30,34,N,Y
RVFDBOM54BJ3P,5,20,21,N,N
RM9Q0DC9TO1PF,2,22,22,N,Y
R35XHEV075GZP0,5,63,70,N,Y
RMWU8QAV27ZWZ,5,21,21,N,Y
RB71T9NTC62Z9,4,20,23,N,Y
R1O7BTS1OTGIYA,5,26,32,N,Y
R3KSGFIN1PXBOF,3,58,59,N,N
RTCLOVDVK23NP,4,21,23,N,Y
R2HJU5T4XFZ7D,5,74,78,N,N
R3TDZ0OCFKZX6C,5,25,27,N,Y
R1JWZZ6K8I00EP,4,64,69,N,Y
R24YMBGYI57QLW,5,50,52,N,Y
R3TJD6BK021MAR,5,28,29,N,Y
R2ZY8SFRFTRWTB,1,25,25,N,Y
R14WTIMKNT0M67,5,30,37,N,Y
R1MB72AQ3YVE8D,4,28,29,N,N
R11YYVJMOGIM51,4,17,20,N,N
R2BHQD3P6BZ8BG,3,25,25,N,Y
R21LULXQ6W5GNQ,5,206,212,N,Y
R1PWOPMHRNALET,5,70,76,N,N
R3VTBBFJLSBXER,5,23,27,N,Y
R1ER6L7HYS9FIC,3,59,61,N,N
R1F49DLJMRMM0F,5,20,20,N,Y
RWSHECOS1KVEI,1,20,22,N,Y
RI8NTIJNX2USI,3,22,28,N,Y
RC30A2UYZ2KLL,5,21,24,N,Y
R1W0PCK6YTE1JW,5,28,29,N,Y
R19P5JO2O7H89C,5,21,22,N,Y
R3T70ISRZ6BMAK,5,42,47,N,Y
R3892PWYZ2L4M5,5,28,35,N,Y
R3HRFHNLSDWYA6,2,84,85,N,Y
R1AIH1WMFGKHX1,4,16,21,N,Y
R33KJIJ0XQ90CK,5,20,21,N,Y
R3SMUQGGB49NIQ,5,26,26,N,Y
R3UYKAHORUHMIG,5,43,44,N,Y
RULLOPUTHF8SL,5,40,48,N,Y
RTV436A7DM1ED,2,38,39,N,Y
R30I9FW2VD44HH,4,21,32,N,Y
R239T2HYD9HROH,4,43,45,N,Y
R1SZ3RBI1P0NSH,5,29,30,N,Y
R2CAGZ7CMT9E50,5,20,23,N,Y
R3F8PB85I97RZ7,5,22,22,N,Y
R1T971VL6YU44M,5,22,22,N,Y
R16W6B5XXYGF61,5,21,23,N,Y
R1OC8JYL9ATNH3,4,19,21,N,Y
R3L4R9SB7061JM,1,19,23,N,N
R1ZVBMQTC2HRFT,4,21,21,N,Y
R32RZSNRK75RRF,5,55,55,N,Y
R1GFKBQR9S735L,5,21,25,N,Y
RDZNZN5B85RMI,2,21,24,N,Y
R3TVWVTLVIWHVZ,4,23,23,N,Y
R3OFWCS308VMTR,5,26,27,N,Y
RU7R72O1AMNVN,5,56,58,N,N
RWPH54MUUH2KD,5,19,22,N,Y
RLLAH38VLD3DK,5,21,22,N,Y
R1AXWHWRFLRIAH,5,19,20,N,Y
R1CW28J0X44P5B,3,20,21,N,N
R1ASTPOGKCH0JF,1,24,24,N,N
R1R8WZIE5DCFJG,5,27,27,N,N
R14TOFDP6XY5TS,2,22,26,N,Y
REVO6U0I919DA,1,151,168,N,N
R12I32QBVS60JZ,4,34,36,N,N
R2KEVDFSW62SOH,1,56,60,N,N
R1D54TQNRB5RJF,5,41,44,N,N
RCA8Y25ZDDCLK,5,34,36,N,N
R8904D1D2GNCH,5,30,35,N,N
R33J5WW15RAGLI,3,27,27,N,N
R326HASURJX69N,5,24,26,N,N
R2MKJNX85WJPI1,5,92,99,N,N
R2THNZW0095QHQ,5,75,84,N,N
R1SO231PQTQQWZ,1,302,315,N,N
R1EHAC46MLJWPB,4,69,79,N,N
R3288E6042LMT2,1,44,46,N,N
R30XYKI1IBNAYN,5,50,55,N,N
R2CA0SB1STRY2R,5,23,29,N,Y
R39MHOT6WKFAP5,3,25,26,N,N
R3NR57W66PVE18,5,19,20,N,Y
R1T1BAQAE32DFO,3,68,76,N,N
R1E5A2MGURCOMB,5,36,40,N,N
R34XLRTKC41L1G,4,835,855,N,N
R2R7GNIW2M8XEC,5,721,783,N,N
R31VQRGW9I3H50,4,38,42,N,N
R37SI5KYYJODN8,5,573,621,N,N
R2TW0IIMAQEXPH,1,31,36,N,N
R18AOLYSN1ZEZ2,1,117,131,N,N
R1E5OLCPH7KQ9N,5,23,26,N,Y
RVB555AVBPLNE,5,14,20,N,Y
R18CPKEDI7ITIF,4,47,48,N,N
R2HRVUEZICI3OO,3,51,55,N,N
R3C64VF8YVGNYO,5,56,62,N,N
R2PJTA7O6UFKW1,1,88,93,N,N
R19ZOWRB5LNNAO,1,94,102,N,N
R20L24ZF19NDDS,1,38,45,N,N
RVIYK2WV2KS85,3,72,78,N,N
RATQZ69H2408,1,68,73,N,N
RDYM4JGUBZRTG,4,26,28,N,N
R2ZVSZSMISCOI5,3,447,472,N,N
R3BT47CJI2353C,5,391,444,N,N
RS2YBX0D0JQK4,5,31,32,N,Y
R2P03I72XI0LSD,1,16,21,N,N
R239IFYVMRKRYO,1,316,357,N,N
RM44RB6DX0ENM,5,26,27,N,Y
R2MD316RWG1HAI,5,39,48,N,Y
R3S252TVQGP3OW,4,567,585,N,N
RL3G0L6ZO6UQX,5,42,44,N,Y
R3LKAYTWMWRSWT,5,61,65,N,Y
RKUW2B2BORRMO,2,817,848,N,N
R2YL4N9V1EC2UP,5,21,23,N,Y
R3OFQREJVZUNPL,5,23,27,N,Y
RIT31JW7E72I9,5,21,22,N,N
RIP7HB91EO2U6,5,25,25,N,Y
R3TLFVMHX667XN,5,36,39,N,N
R3KKGLJJ0Q634M,3,36,41,N,Y
R20RVWWEEEB769,5,19,21,N,N
R1Z0Q2DP0ZD3Q,1,22,22,N,Y
R26R1GL729QT1Z,1,28,32,N,Y
RN9S5659DZ0FD,5,17,21,N,Y
R1VUTGUKGZATHR,5,22,23,N,Y
R3JUVH6A31NMQV,1,15,23,N,N
R2Y8LZMOGOYGLH,4,21,23,N,Y
R2P4MGGPTTS9WO,1,26,28,N,N
RC1IYXE3FKG93,5,21,22,N,Y
RHUEW6SCZKRRM,5,19,23,N,Y
R3F1G8MK7BOQ9T,4,23,23,N,Y
R36VRAYJSJQ8S5,5,25,27,N,N
R2KX1MIJ94RQTK,5,17,20,N,Y
R7IWL9CDMGBHJ,5,26,36,N,Y
R3F1HR4QOH6SVX,3,52,54,N,Y
R3S1JGJAQI0KYE,5,43,43,N,N
R3JNGHPKCSFHTJ,4,21,22,N,Y
R1GEBRWN4ISB87,5,23,24,N,Y
R12EA9RVNYXPZ,5,19,20,N,Y
R3C4BFYIZF0JW9,5,23,23,N,Y
R24RZPFPXJEUEL,4,18,21,N,N
RKG1AYDJ3EFHE,1,58,70,N,N
R2KXUPC397L2NV,3,20,21,N,Y
R2NWQT5P289N84,2,20,24,N,Y
R2NLF0SSNW8E6U,1,18,21,N,Y
R3KQOMDOVQO9T,3,25,25,N,Y
R3T34R493BCCC5,5,39,39,N,Y
RPCUYK5WV2IOA,2,24,24,N,Y
R3K8WQTBD5LV7,3,20,23,N,Y
R3VWCUI33XGO7I,5,24,24,N,Y
R2EMWNU8AOR7LH,5,52,55,N,Y
RLRHSP75GU62S,2,22,22,N,Y
R2L5L80M7H8X93,5,21,23,N,Y
R1PNI36U1QFN27,5,20,21,N,Y
R1SAW9LSR7A2WF,4,38,41,N,Y
R1FMGWRV5HLP8I,5,31,31,N,Y
RAGNYZTH1R38A,5,38,41,N,Y
R2DAD60MCSVDT2,5,20,24,N,Y
R5YEQ3KXML3LR,1,18,27,N,N
R3C5G73VNBVX7D,1,21,21,N,Y
R3SIPOS995NMBL,5,24,26,N,N
R1NPC2TIWIEYH3,5,27,27,N,Y
R16RS88JXWYHA2,4,78,83,N,Y
R16228R6CFUYJF,5,20,21,N,Y
R29SUVJ1ZBUNKI,5,38,39,N,Y
R3DWYF06CCGC1N,1,25,27,N,Y
R3L2Y32AGHACTR,1,22,23,N,Y
RWVAJJELJZAQK,1,18,20,N,Y
R1F2WJCKKH24NF,5,22,22,N,Y
R3C21J6CKXLKS1,1,35,35,N,Y
R1FB4GW9PA98H2,5,33,34,N,Y
R35ISB466H8RXI,5,32,34,N,Y
R13NQFB8WQZ14L,5,52,53,N,Y
R2AQDGE2435ZRG,3,21,21,N,Y
R1RDZ4ML1QBNBK,5,23,31,N,Y
R1OQSS1FVJBUM8,1,27,29,N,Y
RFWY8FCCEZDQ3,5,41,42,N,Y
R2RP2KG929IZ4W,3,34,36,N,Y
R2AZOU14AMUFRN,1,27,29,N,Y
R2D8WKAUWWHD8O,5,22,23,N,Y
R32M8FPUVSCRW1,1,34,35,N,Y
R3JLZ1ST453ZJC,1,23,23,N,Y
R1KYEV1R65NU1X,3,24,25,N,Y
R3JZ249KS63V5E,5,67,72,N,Y
R2OVFHWP4MOQZZ,5,24,24,N,Y
R2QTY67KH3SR8A,5,65,66,N,Y
R1PNMSB9ULKY6,5,36,39,N,Y
R1ISFZHOAC1Z0S,5,42,44,N,N
RS4Z8JAB99B7R,5,21,24,N,Y
R3CHL2UBGBYEZ,5,23,24,N,Y
R3SMIMQN8VNDO2,4,17,23,N,Y
R1XMMGH0OGKTVE,5,19,21,N,Y
R1MBQMKUM8OUV9,5,19,22,N,Y
R1X82GC289Y4WN,5,29,30,N,Y
R2ICR0WZAIG5VF,3,63,65,N,Y
R3JTX27WT7ZLE,4,25,27,N,Y
REYFD9O16KMAI,3,32,33,N,Y
R2OCLX46NUVWKQ,5,29,30,N,Y
R1K31936OAFIZD,1,61,65,N,Y
RQ1N6EZHEIKPU,1,35,38,N,Y
R3KBMKTVI41RSJ,4,22,24,N,N
RTM8MFG0KBS8N,5,28,29,N,Y
R39XKYD2OQNOC5,5,25,30,N,Y
RH94AARLR7W24,1,26,26,N,Y
R20D2O9LAA5Q81,5,29,29,N,Y
R2X71JOMX7EL9G,3,34,37,N,N
R3D1D27BLOVNKM,5,21,27,N,Y
R3DVBOYCVVD8MF,4,19,22,N,Y
R1GP7751DFZB7W,1,21,27,N,Y
R3BB7STLLBYOML,1,28,30,N,Y
R11P9HH2Z3D5T9,2,19,20,N,Y
R2JK021UCH7IE,5,26,27,N,Y
R2QUPWZQ9WO9E4,5,38,39,N,Y
R2UAJPOX6G4H2J,5,22,22,N,N
R17IIDRZXOD7KK,5,32,32,N,Y
R29336V5T1Z902,4,24,24,N,Y
R2QAH5Y7GUMB6Q,5,23,23,N,Y
R2WYOF169KVT7J,4,22,25,N,Y
R2N9BUKPAXCC10,4,28,28,N,Y
R1I1HOUXM4ZBP9,4,21,22,N,Y
R3LHAZN91HEGZI,1,22,23,N,Y
RYR89ZRJJX2U3,5,28,32,N,Y
R379KPF0JGQGKU,5,50,54,N,Y
R2GEU0RSY45XJ5,5,116,122,N,Y
R3R2T8I452LH7V,2,24,26,N,Y
R3R2YYXSGLL41B,2,19,22,N,N
RM8BXK4O1FD8X,5,40,51,N,Y
RCWEB5FCTH38E,5,85,87,N,Y
R3OG065Q1DTPO4,1,29,34,N,Y
R3D1NN9W5VPXHJ,1,22,24,N,Y
R2ZW1N1Q8YV9HH,4,20,20,N,Y
R2S1BXDNQKN5T2,5,21,21,N,Y
RNUAZBN0MXMV7,5,20,22,N,Y
R32O0OSYJCR1XP,5,20,32,N,Y
R1RET8I0VWM532,2,22,23,N,Y
R37T4W9U7PVME0,1,18,24,N,Y
R1EZK3YF94KFE1,5,72,75,N,Y
RBLR32SOYU061,4,62,66,N,Y
R2ZCIRA9QAIF90,1,24,26,N,Y
R1MSOITGMHM7U0,1,26,26,N,Y
R9IHBC1SNPCC1,5,21,26,N,Y
RYVIA1RM09UF5,5,16,21,N,Y
R2M6VQCDSX46LX,5,59,70,N,N
R32PVZCCXLT8OO,1,45,46,N,Y
R2M5T9NAQJKQ82,5,21,22,N,N
RCVPNEUJCG5OT,5,31,32,N,Y
R2TW9UI0ACMWE7,5,56,60,N,Y
R1BNXSVMUG9CW5,5,24,25,N,Y
R2P46EYGPL7W1I,1,20,21,N,Y
R1WRSGEF84UBLQ,5,29,29,N,Y
RK7H4TA1HG666,1,33,55,N,N
R3ET8TR50O38IC,3,28,32,N,Y
R2Y8130YQEEPFR,5,31,31,N,N
R1QYN0H34XLH16,4,47,49,N,Y
R1JSWVE1UV817F,5,35,38,N,Y
RHDPMZH0QOPFT,5,39,40,N,Y
R3KNKMOWIRLZH,1,33,34,N,Y
R1Z20GSFEYUK1M,5,33,35,N,Y
R92WQCS4YA2I9,5,21,23,N,Y
R3245ZW4F4P0M,5,20,20,N,Y
REUOUF8DWPAMV,5,28,28,N,Y
R1KEVXIRZW0EXP,5,25,25,N,Y
R2YR3XV88Y9AXS,5,24,24,N,Y
RQIDM8Y4NGONP,5,34,43,N,Y
R1CJC7C0RTHXWK,5,20,21,N,Y
RZTZ6CIK5HNMS,5,53,66,N,Y
R1FULP6RZRQ9NT,5,27,29,N,Y
R31A9R9O05U3DM,1,24,27,N,Y
RAVIL6IQ0A52S,1,33,35,N,Y
R3H6RPA22H83WI,5,22,22,N,Y
R29JKHUCJU70S4,3,43,43,N,Y
R289BOF8O54LN3,5,26,26,N,Y
RXAL0KQSRCKGR,5,41,44,N,Y
R2A5UC7W92HGZ9,5,27,31,N,N
R1Y78YC6ROW34D,3,19,20,N,Y
R1KDL0EO73EKLK,1,27,30,N,Y
R10EKP9GP19MBK,5,18,20,N,Y
R3DUDX0I2GDKRD,1,20,23,N,Y
RCYYVXRTD8WPM,5,21,22,N,Y
R2GZU0ZHNPZS3J,5,24,24,N,Y
RAIR2L64QZFBS,5,44,46,N,Y
R2EN0HLIQDMVEJ,5,34,36,N,Y
R2DH53TFSUZOPU,5,36,38,N,Y
R3S6H7F3W2S8UD,5,25,26,N,Y
R3DPRNWCKQVYG6,5,24,24,N,Y
R1EPM2R4EH5TBL,5,51,52,N,Y
R19ZFFLBGQF3F3,5,19,20,N,Y
R1008K4CSFYDZH,5,38,39,N,Y
R1CXVN5144YBG2,5,24,24,N,Y
R3I55F05VRV2I5,5,19,21,N,Y
R2A77JBPCDCKS5,5,28,29,N,Y
R2S9ED20L2EE0B,3,76,84,N,N
R2LAQVGPIJRVME,5,23,24,N,Y
R1ZTW13YVJ6333,5,24,27,N,Y
R2M2MEQJ0885WW,5,24,24,N,N
R36DBNQRTCX07M,2,16,20,N,Y
R2ZCI1Y7HEKK0B,3,46,52,N,Y
RZ63PVDY8PU3F,5,24,26,N,N
R3NWNGXNYY7778,3,17,21,N,Y
R2ZBMG5AYHQING,4,23,25,N,Y
R1Y0ISY88LOCPR,5,17,21,N,Y
R39QYQEXA7111I,5,26,26,N,Y
R23BJ42WPL46LK,1,22,24,N,Y
R1IGLMEHVCX6YS,3,20,22,N,Y
RDMFKS2GGCRPV,4,24,25,N,Y
R1T0MWUMY9PKRV,5,30,32,N,Y
R362AILF2HL41V,1,37,38,N,Y
RT126I4TTPW38,5,20,21,N,Y
R40NHQ1HDOMEI,1,28,29,N,Y
RR1KCLJQPFSQJ,4,62,66,N,Y
R156TRQYTBBN3K,5,15,20,N,N
R25BK7MXPG91EU,5,36,37,N,Y
R32QFNMVCGQAW9,5,22,25,N,Y
R3AY9FTTK8JHY3,1,26,30,N,Y
R3KC9QRYMD4KG5,1,24,26,N,Y
R18U8733ALSGXR,1,16,23,N,N
R1KYNB07F6HYIR,5,21,21,N,Y
R2R1NT104BAWWK,2,22,23,N,Y
RCHR1OUID2L4V,3,31,35,N,Y
R1I5K08FJR9QZL,3,43,46,N,N
R3FKZSWEHXYAMD,5,29,31,N,Y
R21YPB6A8YU6QA,5,39,44,N,Y
R3ED19FHWVACKM,5,38,43,N,Y
RS3RETTSKIDWT,1,18,25,N,Y
R1LCRDUOI2E4V9,5,24,24,N,Y
R2S1ICMRKX6I2Q,5,17,21,N,Y
R2WQDWGM4PCQZY,5,31,31,N,Y
R1UTSWC5SWYG3U,1,188,209,N,N
R30AGR2LYON4BO,3,25,27,N,Y
R23KH3OT2J54BY,4,33,36,N,Y
R1V8V6OAZPXH2K,5,19,20,N,Y
R343JG4W8C7OA,4,21,21,N,Y
R36ENI4D27V1TB,5,35,36,N,Y
RXPB1ENDTB02V,5,24,24,N,Y
R30YBZ80Y6KN4F,5,30,32,N,Y
R310AFYJSRLQ34,5,25,29,N,Y
R1X9PSZ1QG22HJ,4,31,34,N,Y
R3HV4IIPN1B6CI,5,18,24,N,N
RGDG29SUPUQTT,5,26,26,N,Y
R3LEQCC3CYVEFK,1,22,29,N,Y
R3Q6O0N5VW0SJY,1,20,20,N,N
R1U3C4JJZ9ABF9,2,19,20,N,Y
ROB2XZCBLO2VE,5,31,31,N,Y
RP3IR76CTF3OT,5,30,30,N,Y
R2C7IT3WC18GE2,1,18,20,N,Y
RMXNSY9DLK938,3,21,21,N,Y
R2SR8T3UTTSF8R,1,58,66,N,Y
R12OCPMXG01MXM,2,19,21,N,Y
R3BQHJD4V5Q5A0,1,43,47,N,Y
RYCEIHR37FUV3,1,33,33,N,N
R205BAEW5GMJ2Q,5,59,62,N,Y
R25Y5BWSKAFP38,1,17,21,N,Y
R2PHTSPBURTF0M,2,24,25,N,Y
RGZGDGO08005B,5,28,31,N,Y
RH9ZMGL0F0RHG,3,73,74,N,Y
R3HP0LOZGPXAGB,5,38,40,N,Y
R2CNSB9VIZFEPD,1,25,27,N,N
R1XZDP6MAZVL4X,5,20,23,N,Y
R2RGLE7MX0KSMI,1,18,21,N,Y
R1OLUXMS8O9QX5,2,26,28,N,Y
